gametime,gameid,summonerid,gametype
1530277207,3255398744,66800151,Ranked Solo
1530275660,3255391722,66800151,Ranked Solo
1535634960,3326029587,56921556,Ranked Solo
1535632950,3326042857,56921556,Ranked Solo
1535630645,3326002681,56921556,Ranked Solo
1535627581,3325936938,56921556,Ranked Solo
1535625543,3325910806,56921556,Ranked Solo
1535609889,3325722585,56921556,Ranked Solo
1535606561,3325668382,56921556,Ranked Solo
1535604108,3325685465,56921556,Ranked Solo
1535602469,3325683186,56921556,Ranked Solo
1535599888,3325680132,56921556,Ranked Solo
1535567678,3325298289,56921556,Ranked Solo
1535565754,3325256432,56921556,Ranked Solo
1535563777,3325244333,56921556,Ranked Solo
1535562090,3325290022,56921556,Ranked Solo
1535553942,3325161558,56921556,Ranked Solo
1535552106,3325104042,56921556,Ranked Solo
1535549842,3325036882,56921556,Ranked Solo
1535547965,3325006809,56921556,Ranked Solo
1535545822,3324948696,56921556,Ranked Solo
1535543774,3324922633,56921556,Ranked Solo
1535995953,3331156059,41913808,Ranked Solo
1535993514,3331119540,41913808,Ranked Solo
1535991755,3331115901,41913808,Ranked Solo
1535989389,3331087184,41913808,Ranked Solo
1535987580,3331066961,41913808,Ranked Solo
1535970696,3330709940,41913808,Ranked Solo
1535968549,3330695365,41913808,Ranked Solo
1535950350,3330281561,41913808,Ranked Solo
1535913770,3330166991,41913808,Ranked Solo
1535911611,3330164932,41913808,Ranked Solo
1535909619,3330129124,41913808,Ranked Solo
1535896403,3329978030,41913808,Special Mode
1535895257,3329936624,41913808,Ranked Solo
1535881874,3329666119,41913808,Ranked Solo
1535879343,3329598592,41913808,Ranked Solo
1535877251,3329569818,41913808,Ranked Solo
1535875351,3329543594,41913808,Ranked Solo
1535863214,3329163079,41913808,Ranked Solo
1535827891,3328814630,41913808,Ranked Solo
1535825510,3328767714,41913808,Ranked Solo
1535655103,3326264310,36990696,Ranked Solo
1535653094,3326291740,36990696,Ranked Solo
1535651460,3326257506,36990696,Ranked Solo
1535649256,3326245908,36990696,Ranked Solo
1535647822,3326223152,36990696,Ranked Solo
1535645432,3326185213,36990696,Ranked Solo
1535635095,3326091160,36990696,Ranked Solo
1535633667,3326043706,36990696,Ranked Solo
1535624912,3325899574,36990696,Ranked Solo
1535623171,3325863469,36990696,Ranked Solo
1535614566,3325792090,36990696,Ranked Solo
1535612302,3325727156,36990696,Ranked Solo
1535610078,3325733844,36990696,Ranked Solo
1535608520,3325699787,36990696,Ranked Solo
1535605934,3325677591,36990696,Ranked Solo
1535567108,3325248582,36990696,Ranked Solo
1535564928,3325295001,36990696,Ranked Solo
1535563334,3325253911,36990696,Ranked Solo
1535562064,3325219784,36990696,Ranked Solo
1535560121,3325216424,36990696,Ranked Solo
1538217430,3363042510,74750546,Ranked Solo
1538215365,3362841142,74750546,Ranked Solo
1538154069,3362110498,74750546,Ranked Solo
1538151788,3362033316,74750546,Ranked Solo
1538149247,3362013201,74750546,Ranked Solo
1538146248,3361889994,74750546,Ranked Solo
1538143687,3361844517,74750546,Ranked Solo
1538141034,3361781934,74750546,Ranked Solo
1538138277,3361741877,74750546,Ranked Solo
1538135038,3361701293,74750546,Ranked Solo
1538133692,3361606520,74750546,Ranked Solo
1538131366,3361354559,74750546,Ranked Solo
1538117566,3361126736,74750546,Ranked Solo
1538114841,3361081186,74750546,Ranked Solo
1538112027,3361038649,74750546,Ranked Solo
1538110082,3361064382,74750546,Ranked Solo
1538107393,3361061102,74750546,Ranked Solo
1538068924,3360922105,74750546,ARAM
1538067301,3360867400,74750546,Ranked Solo
1538063154,3360824541,74750546,Ranked Solo
1535112618,3319331308,57541180,Ranked Solo
1535110228,3319192825,57541180,Ranked Solo
1535108270,3318968286,57541180,Ranked Solo
1535106468,3318951328,57541180,Ranked Solo
1535095121,3318754547,57541180,Ranked Solo
1535092820,3318689065,57541180,Ranked Solo
1535090676,3318713908,57541180,Ranked Solo
1535088764,3318679013,57541180,Ranked Solo
1535087526,3318663101,57541180,Ranked Solo
1535047729,3318454089,57541180,Ranked Solo
1535043893,3318407424,57541180,Ranked Solo
1535033629,3318236972,57541180,Ranked Solo
1535031645,3318232224,57541180,Ranked Solo
1535030273,3318225318,57541180,Ranked Solo
1535028694,3318166734,57541180,Ranked Solo
1535026258,3318134195,57541180,Special Mode
1535025290,3318109866,57541180,ARAM
1535024154,3318111520,57541180,Ranked Solo
1535021200,3318066330,57541180,Special Mode
1535010184,3317549592,57541180,Ranked Solo
1537791699,3356149239,56951349,ARAM
1537789932,3356077377,56951349,Normal
1537713009,3355084685,56951349,ARAM
1537711375,3355070334,56951349,ARAM
1537710278,3354982122,56951349,ARAM
1537707613,3354902999,56951349,ARAM
1537706478,3354857652,56951349,ARAM
1537704690,3354784409,56951349,Normal
1537680829,3354375907,56951349,ODYSSEY: EXTRACTION
1537676057,3354290998,56951349,Normal
1537634235,3353967827,56951349,Normal
1537632456,3353961780,56951349,Normal
1537614116,3353196703,56951349,ARAM
1537605150,3353070220,56951349,ODYSSEY: EXTRACTION
1537472634,3351166816,56951349,Normal
1537470375,3351155297,56951349,Normal
1537468747,3351163179,56951349,ARAM
1537466995,3351171330,56951349,ARAM
1537465687,3351139841,56951349,ARAM
1537464749,3351107483,56951349,ARAM
1537196148,3347717973,25260179,Special Mode
1537195143,3347734703,25260179,Special Mode
1536905095,3342307692,25260179,Ranked Solo
1536658399,3338763595,25260179,Ranked Solo
1536656032,3338714963,25260179,Ranked Solo
1536652613,3338669190,25260179,Ranked Solo
1536600603,3338506481,25260179,Ranked Solo
1536599050,3338503883,25260179,Ranked Solo
1536596964,3338492017,25260179,Ranked Solo
1536595454,3338460075,25260179,Ranked Solo
1536514064,3337553683,25260179,Ranked Solo
1536512710,3337522279,25260179,Ranked Solo
1536510785,3337508174,25260179,Ranked Solo
1536508924,3337475833,25260179,Ranked Solo
1536245945,3333982667,25260179,Ranked Solo
1536167907,3333091948,25260179,Ranked Solo
1536165579,3333048333,25260179,Ranked Solo
1535996460,3331129003,25260179,Ranked Solo
1535986249,3331070593,25260179,Special Mode
1535780060,3327868115,25260179,Ranked Solo
1533667585,3299927201,64250795,Ranked Solo
1533665544,3299944801,64250795,Ranked Solo
1533638297,3299237333,64250795,Ranked Solo
1533635587,3299230423,64250795,Ranked Solo
1533633556,3299164255,64250795,Ranked Solo
1533622874,3299010013,64250795,Ranked Solo
1533619507,3298963558,64250795,Ranked Solo
1533616369,3298904101,64250795,Ranked Solo
1533613150,3298859513,64250795,Ranked Solo
1533576748,3298705033,64250795,Ranked Solo
1533574984,3298720244,64250795,Ranked Solo
1533572567,3298663230,64250795,Ranked Solo
1533567609,3298600269,64250795,Ranked Solo
1533565551,3298562118,64250795,Ranked Solo
1533561834,3298448275,64250795,Ranked Solo
1533560018,3298399825,64250795,Ranked Solo
1533557618,3298400241,64250795,Ranked Solo
1533555473,3298371645,64250795,Ranked Solo
1533553531,3298324901,64250795,Ranked Solo
1533550718,3298197247,64250795,Ranked Solo
1531071480,3266908944,54692988,Ranked Solo
1531068771,3266932234,54692988,Ranked Solo
1531066220,3266896627,54692988,Ranked Solo
1531063832,3266891272,54692988,Ranked Solo
1531057320,3266709222,54692988,Ranked Solo
1531054093,3266671113,54692988,Ranked Solo
1530985155,3265571489,54692988,Ranked Solo
1530982961,3265514599,54692988,Ranked Solo
1530980161,3265465348,54692988,Ranked Solo
1530977863,3265417716,54692988,Ranked Solo
1530976078,3265337419,54692988,Ranked Solo
1530973481,3265308317,54692988,Ranked Solo
1530971225,3265228816,54692988,Ranked Solo
1530955379,3264914353,54692988,Ranked Solo
1530901731,3264237735,54692988,Ranked Solo
1530899450,3264270367,54692988,Ranked Solo
1530896762,3264164538,54692988,Ranked Solo
1530894038,3264047818,54692988,Ranked Solo
1530892081,3263956232,54692988,Ranked Solo
1530889418,3263895129,54692988,Ranked Solo
1538058474,3360731970,74750546,Ranked Solo
1538054909,3360646416,74750546,Ranked Solo
1538048413,3360561321,74750546,Ranked Solo
1538046641,3360484914,74750546,Ranked Solo
1538043804,3360467003,74750546,Ranked Solo
1538031650,3360313837,74750546,Ranked Solo
1538029471,3360290405,74750546,Ranked Solo
1538026344,3360246085,74750546,Ranked Solo
1538024605,3360263059,74750546,Ranked Solo
1538022791,3360250676,74750546,Ranked Solo
1537983835,3359820873,74750546,ARAM
1537982629,3359759041,74750546,ARAM
1537981417,3359755873,74750546,ARAM
1537979668,3359729638,74750546,Ranked Solo
1537967264,3359505990,74750546,Ranked Solo
1537965217,3359478409,74750546,Ranked Solo
1537963183,3359407873,74750546,Ranked Solo
1537961127,3359347138,74750546,Ranked Solo
1537958612,3359326543,74750546,Ranked Solo
1537956519,3359320639,74750546,Ranked Solo
1530270120,3255249058,66800151,Ranked Solo
1530268170,3255231985,66800151,Ranked Solo
1530264216,3255200176,66800151,Ranked Solo
1530254217,3255020340,66800151,Ranked Solo
1530249305,3255002852,66800151,Ranked Solo
1530248469,3254939882,66800151,Ranked Solo
1530193812,3254539843,66800151,Ranked Solo
1530182496,3254064445,66800151,Ranked Solo
1530168059,3253856086,66800151,Ranked Solo
1530127723,3253628910,66800151,Ranked Solo
1530115700,3253570761,66800151,Ranked Solo
1530106047,3253514300,66800151,Ranked Solo
1530102969,3253454327,66800151,Ranked Solo
1530100726,3253408223,66800151,Ranked Solo
1530096785,3253358592,66800151,Ranked Solo
1530080733,3253177354,66800151,Ranked Solo
1530078515,3253134560,66800151,Ranked Solo
1530075689,3253150931,66800151,Ranked Solo
1530072729,3252798809,66800151,Ranked Solo
1530038008,3252718285,66800151,Ranked Solo
1535558239,3325183871,36990696,Ranked Solo
1535548390,3325021463,36990696,Ranked Solo
1535546750,3324982019,36990696,Ranked Solo
1535544256,3324945452,36990696,Ranked Solo
1535539241,3324894939,36990696,Ranked Solo
1535532307,3324778827,36990696,Ranked Solo
1535527364,3324810020,36990696,Ranked Solo
1535524754,3324742774,36990696,Ranked Solo
1535522241,3324709049,36990696,Ranked Solo
1535519734,3324715923,36990696,Ranked Solo
1535481885,3324227224,36990696,Ranked Solo
1535477458,3324212914,36990696,Ranked Solo
1535452939,3323806773,36990696,Ranked Solo
1535445307,3323698456,36990696,Ranked Solo
1535443814,3323733093,36990696,Ranked Solo
1535441185,3323676570,36990696,Ranked Solo
1535438541,3323643383,36990696,Ranked Solo
1535436762,3323650655,36990696,Ranked Solo
1535434677,3323626483,36990696,Ranked Solo
1535432553,3323633705,36990696,Ranked Solo
1535008296,3317551234,57541180,Ranked Solo
1535005743,3317507102,57541180,Ranked Solo
1535004030,3317521775,57541180,Ranked Solo
1535002008,3317449371,57541180,Ranked Solo
1535000344,3317445964,57541180,Ranked Solo
1534961520,3317293657,57541180,Ranked Solo
1534958384,3317287888,57541180,Ranked Solo
1534956670,3317284963,57541180,Ranked Solo
1534954492,3317239251,57541180,Ranked Solo
1534952572,3317213514,57541180,Ranked Solo
1534950224,3317165246,57541180,Ranked Solo
1534947498,3317106466,57541180,Ranked Solo
1534944656,3317078512,57541180,Ranked Solo
1534942475,3317071050,57541180,Special Mode
1534872808,3316223743,57541180,Ranked Solo
1534870512,3316230682,57541180,Ranked Solo
1534868420,3316193999,57541180,Ranked Solo
1534866174,3316151478,57541180,Ranked Solo
1534841582,3315702616,57541180,Ranked Solo
1534835654,3315418142,57541180,Ranked Solo
1535812249,3328573059,41913808,Ranked Solo
1535793575,3328310990,41913808,Special Mode
1535792181,3328263296,41913808,Ranked Solo
1535741332,3327474646,41913808,Special Mode
1535738949,3327450525,41913808,Ranked Solo
1535737026,3327433826,41913808,Ranked Solo
1535734254,3327367766,41913808,Ranked Solo
1535731986,3327326217,41913808,Ranked Solo
1535727576,3327250174,41913808,Ranked Solo
1535708426,3326865150,41913808,Ranked Solo
1535652608,3326272676,41913808,Ranked Solo
1535651612,3326219095,41913808,Ranked Solo
1535649256,3326245908,41913808,Ranked Solo
1535647822,3326223152,41913808,Ranked Solo
1535646029,3326178988,41913808,Ranked Solo
1535644164,3326181134,41913808,Ranked Solo
1535641421,3326155691,41913808,Ranked Solo
1535636626,3326097184,41913808,Ranked Solo
1535615143,3325801325,41913808,Ranked Solo
1535569281,3325299606,41913808,Ranked Solo
1537462920,3351144325,56951349,ARAM
1537461613,3351121864,56951349,ARAM
1537460432,3351078151,56951349,ARAM
1537458988,3351064159,56951349,ARAM
1537450341,3350930645,56951349,Ranked Solo
1537448741,3350865447,56951349,Ranked Solo
1537446626,3350776339,56951349,Ranked Solo
1537445310,3350518142,56951349,Ranked Solo
1537442611,3350448066,56951349,Ranked Solo
1537440365,3350408564,56951349,Ranked Solo
1537430836,3350275193,56951349,ARAM
1537429558,3350272316,56951349,ARAM
1537427353,3350245538,56951349,Ranked Solo
1537425653,3350251735,56951349,Ranked Solo
1537423150,3350197574,56951349,Ranked Solo
1537421267,3350183695,56951349,Ranked Solo
1537418981,3350191768,56951349,ARAM
1537417576,3350160389,56951349,ARAM
1537378995,3350010982,56951349,ARAM
1537377973,3349968365,56951349,ARAM
1530885540,3263814234,54692988,Ranked Solo
1530883943,3263781391,54692988,Ranked Solo
1530881643,3263710266,54692988,Ranked Solo
1530879399,3263672475,54692988,Ranked Solo
1530877823,3263614061,54692988,Ranked Solo
1530860773,3263291023,54692988,Ranked Solo
1530858219,3263255813,54692988,Ranked Solo
1530856621,3263208212,54692988,Ranked Solo
1530854143,3263173467,54692988,Ranked Solo
1530852148,3263129646,54692988,Ranked Solo
1530803998,3262882193,54692988,Ranked Solo
1530800628,3262821307,54692988,Ranked Solo
1530799020,3262804965,54692988,Ranked Solo
1530729807,3261778176,54692988,Ranked Solo
1530726635,3261735936,54692988,Ranked Solo
1530724726,3261731798,54692988,Ranked Solo
1530722304,3261725724,54692988,Ranked Solo
1530720104,3261712840,54692988,Ranked Solo
1530718586,3261655116,54692988,Ranked Solo
1530715545,3261607438,54692988,Ranked Solo
1535742963,3327466399,25260179,Ranked Solo
1535738949,3327450525,25260179,Ranked Solo
1535737026,3327433826,25260179,Ranked Solo
1535734934,3327387957,25260179,Ranked Solo
1535732716,3327351447,25260179,Ranked Solo
1535729864,3327287074,25260179,Ranked Solo
1535726339,3327217006,25260179,Ranked Solo
1535722365,3327108625,25260179,Ranked Solo
1535719971,3327064403,25260179,Ranked Solo
1535717262,3327027073,25260179,Ranked Solo
1535705933,3326849682,25260179,Ranked Solo
1535656917,3326304041,25260179,Ranked Solo
1535655176,3326273779,25260179,Ranked Solo
1535651195,3326238663,25260179,Ranked Solo
1535649270,3326224963,25260179,Ranked Solo
1535646774,3326241054,25260179,Ranked Solo
1535645386,3326197434,25260179,Ranked Solo
1535643868,3326160420,25260179,Ranked Solo
1535622674,3325892045,25260179,Ranked Solo
1535571764,3325553222,25260179,Ranked Solo
1535538373,3324873218,56921556,Ranked Solo
1535535867,3324849427,56921556,Ranked Solo
1535533677,3324844537,56921556,Ranked Solo
1535524047,3324732045,56921556,Ranked Solo
1535520929,3324687525,56921556,Ranked Solo
1535518675,3324704746,56921556,Ranked Solo
1535516137,3324681924,56921556,Ranked Solo
1535514040,3324579495,56921556,Ranked Solo
1535479857,3324196123,56921556,Ranked Solo
1535477581,3324193728,56921556,Ranked Solo
1535476164,3324230137,56921556,Ranked Solo
1535474152,3324186251,56921556,Ranked Solo
1535465573,3324084194,56921556,Ranked Solo
1535464228,3324018111,56921556,Ranked Solo
1535462107,3323947328,56921556,Ranked Solo
1535459437,3323927185,56921556,Ranked Solo
1535456793,3323869754,56921556,Ranked Solo
1535455113,3323884254,56921556,Ranked Solo
1535453780,3323828358,56921556,Ranked Solo
1535451803,3323795011,56921556,Ranked Solo
1533548437,3298099472,64250795,Ranked Solo
1533538676,3297779956,64250795,Ranked Solo
1533537003,3297782804,64250795,Ranked Solo
1533534280,3297726077,64250795,Ranked Solo
1533531665,3297667818,64250795,Ranked Solo
1533528749,3297653600,64250795,Ranked Solo
1533526647,3297607886,64250795,Ranked Solo
1533492577,3297457048,64250795,One for All
1533489306,3297452034,64250795,Ranked Solo
1533487218,3297406637,64250795,Ranked Solo
1533476092,3297217706,64250795,Ranked Solo
1533473962,3297149717,64250795,Ranked Solo
1533404004,3296008346,64250795,Ranked Solo
1533401651,3296010489,64250795,Ranked Solo
1533397080,3295915421,64250795,Ranked Solo
1533394596,3295892110,64250795,Ranked Solo
1533391919,3295804309,64250795,Ranked Solo
1533390060,3295787312,64250795,Ranked Solo
1533388663,3295747969,64250795,Ranked Solo
1533385624,3295655026,64250795,Ranked Solo
1537373183,3349938356,56951349,ARAM
1537364773,3349795412,56951349,Ranked Solo
1537362137,3349735701,56951349,Ranked Solo
1537359868,3349668346,56951349,Ranked Solo
1537358012,3349639820,56951349,Ranked Solo
1537356198,3349612781,56951349,Ranked Solo
1537353639,3349563612,56951349,Ranked Solo
1537344383,3349445377,56951349,Ranked Solo
1537341581,3349441061,56951349,Ranked Solo
1537339702,3349376009,56951349,Ranked Solo
1537337796,3349361756,56951349,Ranked Solo
1537334601,3349167543,56951349,ARAM
1537333132,3349295764,56951349,ARAM
1537331551,3349113344,56951349,ARAM
1537297974,3348868537,56951349,Normal
1537292583,3348843527,56951349,Normal
1537288942,3348706801,56951349,Normal
1537277924,3348436396,56951349,Ranked Solo
1537274999,3348360710,56951349,Ranked Solo
1537272094,3348342686,56951349,Ranked Solo
1535430391,3323631576,36990696,Ranked Solo
1535396342,3323381482,36990696,Ranked Solo
1535394498,3323259047,36990696,Ranked Solo
1535391044,3323254869,36990696,Ranked Solo
1535388430,3323240184,36990696,Ranked Solo
1535376065,3322953341,36990696,Ranked Solo
1535374044,3322943157,36990696,Ranked Solo
1535349657,3322648033,36990696,Ranked Solo
1535347698,3322625529,36990696,Ranked Solo
1535308850,3322478846,36990696,Ranked Solo
1535306592,3322465977,36990696,Ranked Solo
1535303858,3322482210,36990696,Ranked Solo
1535301083,3322445723,36990696,Ranked Solo
1535298529,3322400620,36990696,Ranked Solo
1535296082,3322393268,36990696,Ranked Solo
1535286496,3322154207,36990696,Ranked Solo
1535283982,3322115097,36990696,Ranked Solo
1535281756,3322057181,36990696,Ranked Solo
1535279776,3321929437,36990696,Ranked Solo
1535277753,3321924285,36990696,Ranked Solo
1530023443,3252591899,66800151,Ranked Solo
1530020711,3252553093,66800151,Ranked Solo
1530018225,3252487498,66800151,Ranked Solo
1530016397,3252500874,66800151,Ranked Solo
1530014229,3252460993,66800151,Ranked Solo
1530010759,3252395381,66800151,Ranked Solo
1529994818,3252236141,66800151,Ranked Solo
1529993517,3252262439,66800151,Ranked Solo
1529991012,3252230593,66800151,Ranked Solo
1529944761,3252055804,66800151,Ranked Solo
1529942236,3252071752,66800151,Ranked Solo
1529934749,3251822085,66800151,Ranked Solo
1529929954,3251578360,66800151,Ranked Solo
1529928066,3251592540,66800151,Ranked Solo
1529926183,3251547546,66800151,Ranked Solo
1529921841,3251501307,66800151,Ranked Solo
1529909536,3251375705,66800151,Ranked Solo
1529901837,3251296874,66800151,Ranked Solo
1529899867,3251324999,66800151,Ranked Solo
1529898457,3251313107,66800151,Ranked Solo
1535566840,3325258432,41913808,Ranked Solo
1535565072,3325294339,41913808,Ranked Solo
1535562819,3325261835,41913808,Ranked Solo
1535560358,3325217691,41913808,Ranked Solo
1535558346,3325174288,41913808,Ranked Solo
1535553942,3325161558,41913808,Ranked Solo
1535551493,3325112779,41913808,Ranked Solo
1535548264,3325018284,41913808,Ranked Solo
1535546007,3325000222,41913808,Ranked Solo
1535543774,3324922633,41913808,Ranked Solo
1535539910,3324887087,41913808,Ranked Solo
1535531722,3324799328,41913808,Ranked Solo
1535529877,3324795185,41913808,Ranked Solo
1535528276,3324791996,41913808,Ranked Solo
1535524946,3324733862,41913808,Ranked Solo
1535519487,3324676510,41913808,Ranked Solo
1535518104,3324693878,41913808,Ranked Solo
1535482727,3324228383,41913808,Ranked Solo
1535479700,3324205310,41913808,Ranked Solo
1535476995,3324211107,41913808,Ranked Solo
1530713699,3261569520,54692988,Ranked Solo
1530711095,3261533168,54692988,Ranked Solo
1530709707,3261517331,54692988,Ranked Solo
1530634614,3260816312,54692988,Ranked Solo
1530632850,3260782483,54692988,Ranked Solo
1530630428,3260734796,54692988,Ranked Solo
1530609510,3260087846,54692988,Ranked Solo
1530607218,3260052580,54692988,Ranked Solo
1530552734,3259676104,54692988,Ranked Solo
1530550274,3259662109,54692988,Ranked Solo
1530548174,3259636795,54692988,Ranked Solo
1530458497,3258723075,54692988,Ranked Solo
1530457000,3258678337,54692988,Ranked Solo
1530362009,3256912962,54692988,Ranked Solo
1530359730,3256894781,54692988,Ranked Solo
1530357050,3256778865,54692988,Ranked Solo
1530354211,3256780684,54692988,Ranked Solo
1530352367,3256734904,54692988,Ranked Solo
1530193995,3254580764,54692988,Ranked Solo
1530192200,3254553257,54692988,Ranked Solo
1537257175,3348058639,56951349,Ranked Solo
1537255476,3348073083,56951349,Ranked Solo
1537253247,3348070131,56951349,Ranked Solo
1537251792,3348037860,56951349,Ranked Solo
1537250475,3348007089,56951349,Ranked Solo
1537249029,3348012907,56951349,Ranked Solo
1537247092,3348002269,56951349,Ranked Solo
1537245361,3347978205,56951349,ARAM
1537203576,3347846837,56951349,Normal
1537202070,3347842713,56951349,Normal
1537192241,3347660779,56951349,ARAM
1537190679,3347604453,56951349,ARAM
1537188914,3347573993,56951349,Ranked Solo
1537186967,3347523776,56951349,Ranked Solo
1537185122,3347466387,56951349,Ranked Solo
1537183293,3347470766,56951349,Ranked Solo
1537182038,3347415802,56951349,Ranked Solo
1537180426,3347349145,56951349,Ranked Solo
1537170571,3346929727,56951349,Ranked Solo
1537167842,3346954238,56951349,ODYSSEY: EXTRACTION
1534833771,3315393667,57541180,Ranked Solo
1534830939,3315339949,57541180,Ranked Solo
1534518167,3311594837,57541180,Special Mode
1534498417,3310952231,57541180,Ranked Solo
1534480638,3310742173,57541180,Ranked Solo
1534475944,3310726846,57541180,Special Mode
1534412516,3310176421,57541180,Ranked Solo
1534394083,3309695317,57541180,Ranked Solo
1534392229,3309652274,57541180,Ranked Solo
1534358830,3309538302,57541180,Ranked Solo
1534356471,3309546179,57541180,Ranked Solo
1534354658,3309514495,57541180,Ranked Solo
1534310741,3308832640,57541180,Ranked Solo
1534308905,3308757180,57541180,Ranked Solo
1534306732,3308729843,57541180,Ranked Solo
1534303193,3308746539,57541180,Ranked Solo
1534272709,3308278175,57541180,Ranked Solo
1534270139,3308303273,57541180,Ranked Solo
1534268466,3308300290,57541180,Ranked Solo
1534266359,3308225611,57541180,Ranked Solo
1537760897,3355669620,74750546,Special Mode
1537696788,3354646702,74750546,Ranked Solo
1537589415,3352708118,74750546,Ranked Solo
1537549848,3352416813,74750546,Ranked Solo
1537546860,3352348125,74750546,Ranked Solo
1537545060,3352287017,74750546,Ranked Solo
1537542473,3352079338,74750546,Ranked Solo
1537540168,3351927540,74750546,Ranked Solo
1537538110,3351899824,74750546,Ranked Solo
1537522117,3351536736,74750546,Ranked Solo
1537500783,3351265116,74750546,Ranked Solo
1537461618,3351098840,74750546,Ranked Solo
1537459268,3351094585,74750546,Ranked Solo
1537457800,3351019380,74750546,Ranked Solo
1537453701,3350995182,74750546,Ranked Solo
1537451140,3350904042,74750546,Ranked Solo
1537448068,3350882500,74750546,Ranked Solo
1537445760,3350790806,74750546,Ranked Solo
1537443809,3350523628,74750546,Ranked Solo
1537442208,3350416145,74750546,Ranked Solo
1533381440,3295622043,64250795,Ranked Solo
1533379798,3295591998,64250795,Ranked Solo
1533375372,3295498719,64250795,Ranked Solo
1533368229,3295324457,64250795,Ranked Solo
1533364316,3295254810,64250795,Ranked Solo
1533362190,3295246388,64250795,Ranked Solo
1533360264,3295199689,64250795,Ranked Solo
1533357318,3295152384,64250795,Ranked Solo
1533355236,3295117415,64250795,Ranked Solo
1533353335,3295103210,64250795,Ranked Solo
1533316234,3294596305,64250795,Ranked Solo
1533310454,3294467015,64250795,Ranked Solo
1533307992,3294419221,64250795,Ranked Solo
1533281353,3293928699,64250795,Ranked Solo
1533279119,3293888237,64250795,Ranked Solo
1533276752,3293862559,64250795,Ranked Solo
1533274994,3293846637,64250795,Ranked Solo
1533273528,3293851352,64250795,Ranked Solo
1533271624,3293795022,64250795,Ranked Solo
1533269448,3293801259,64250795,Ranked Solo
1535274673,3321761097,36990696,Ranked Solo
1535269741,3321527560,36990696,Ranked Solo
1535266904,3321497387,36990696,Ranked Solo
1535264828,3321438195,36990696,Ranked Solo
1535262014,3321440487,36990696,Ranked Solo
1535260516,3321403283,36990696,Ranked Solo
1535218195,3321076913,36990696,Ranked Solo
1535216238,3321057393,36990696,Ranked Solo
1535212689,3321030064,36990696,Ranked Solo
1535205935,3320900699,36990696,Ranked Solo
1535112172,3319322092,36990696,ARAM
1534961905,3317293711,36990696,Ranked Solo
1534953302,3317236512,36990696,Ranked Solo
1534923802,3316761501,36990696,Ranked Solo
1534874199,3316236812,36990696,Ranked Solo
1534872808,3316223743,36990696,Ranked Solo
1534833822,3315386476,36990696,Ranked Solo
1534830932,3315369732,36990696,Ranked Solo
1534829073,3315328738,36990696,Ranked Solo
1534784150,3315190082,36990696,Ranked Solo
1535439514,3323664213,56921556,Ranked Solo
1535436673,3323660194,56921556,Ranked Solo
1535434885,3323607519,56921556,Ranked Solo
1535432836,3323624100,56921556,Ranked Solo
1535430344,3323611406,56921556,Ranked Solo
1535427889,3323518576,56921556,Ranked Solo
1535396710,3323420185,56921556,Ranked Solo
1535393754,3323268700,56921556,Ranked Solo
1535392184,3323246752,56921556,Ranked Solo
1535390097,3323273494,56921556,Ranked Solo
1535388238,3323179671,56921556,Ranked Solo
1535385959,3323174724,56921556,Ranked Solo
1535383750,3323170030,56921556,Ranked Solo
1535377082,3322957976,56921556,Ranked Solo
1535374999,3322929901,56921556,Ranked Solo
1535373153,3322901387,56921556,Ranked Solo
1535370781,3322895336,56921556,Ranked Solo
1535369395,3322890292,56921556,Ranked Solo
1535366493,3322845214,56921556,Ranked Solo
1535364774,3322820932,56921556,Ranked Solo
1535569579,3325551158,25260179,Ranked Solo
1535556556,3325169752,25260179,Normal
1535522241,3324709049,25260179,Ranked Solo
1535484075,3324240541,25260179,Ranked Solo
1535482035,3324237687,25260179,Ranked Solo
1535479857,3324196123,25260179,Ranked Solo
1535477832,3324222886,25260179,Ranked Solo
1535474152,3324186251,25260179,Ranked Solo
1535472018,3324142652,25260179,Ranked Solo
1535453780,3323828358,25260179,Ranked Solo
1535451391,3323812376,25260179,Ranked Solo
1535435191,3323636633,25260179,Ranked Solo
1535432042,3323623423,25260179,Ranked Solo
1535399610,3323423172,25260179,Ranked Solo
1535397880,3323382080,25260179,Ranked Solo
1535395373,3323371497,25260179,Ranked Solo
1535393839,3323248697,25260179,Ranked Solo
1535391892,3323266035,25260179,Ranked Solo
1535389924,3323271690,25260179,Ranked Solo
1535386811,3323138077,25260179,Ranked Solo
1537166647,3346942458,56951349,Special Mode
1537165583,3346888912,56951349,Ranked Solo
1537163232,3346885036,56951349,Ranked Solo
1537161132,3346882075,56951349,Ranked Solo
1537159120,3346839615,56951349,Ranked Solo
1537154426,3346835718,56951349,Normal
1537105716,3346466109,56951349,ODYSSEY: EXTRACTION
1537104264,3346428208,56951349,ODYSSEY: EXTRACTION
1537088925,3346048910,56951349,ARAM
1537087835,3346013661,56951349,ARAM
1537082006,3345902370,56951349,ODYSSEY: EXTRACTION
1537081091,3345823070,56951349,ODYSSEY: EXTRACTION
1537078212,3345800707,56951349,Special Mode
1537076861,3345754246,56951349,Special Mode
1537075743,3345714907,56951349,ODYSSEY: EXTRACTION
1537075455,3345713692,56951349,ODYSSEY: EXTRACTION
1537042460,3345108051,56951349,Special Mode
1537041134,3345105641,56951349,Normal
1537039208,3345074020,56951349,Normal
